date,open,high,low,close,volume,symbol,ma_7,ma_30,ma_90,daily_return,high_low_range,close_open_diff,is_bullish
2024-02-29,2034.300048828125,2049.800048828125,2034.300048828125,2045.699951171875,706,XAU/USD,2031.69,2024.85,2014.38,0.0062,15.5,11.4,1
2024-03-01,2043.0999755859373,2086.89990234375,2041.800048828125,2086.89990234375,1210,XAU/USD,2040.91,2027.13,2015.54,0.0201,45.1,43.8,1
2024-03-04,2083.60009765625,2119.800048828125,2080.699951171875,2117.699951171875,805,XAU/USD,2054.91,2030.17,2017.12,0.0148,39.1,34.1,1
2024-03-05,2114.89990234375,2133.5,2111.39990234375,2133.5,1287,XAU/USD,2068.47,2033.96,2018.88,0.0075,22.1,18.6,1
2024-03-06,2125.5,2150.300048828125,2125.5,2150.300048828125,443,XAU/USD,2085.87,2038.18,2020.72,0.0079,24.8,24.8,1
2024-03-07,2147.0,2163.0,2147.0,2158.0,152,XAU/USD,2103.59,2042.98,2022.62,0.0036,16.0,11.0,1
2024-03-08,2167.300048828125,2194.89990234375,2166.300048828125,2178.60009765625,259,XAU/USD,2124.39,2048.37,2024.73,0.0095,28.6,11.3,1
2024-03-11,2181.0,2184.0,2177.199951171875,2182.5,738,XAU/USD,2143.93,2053.9,2026.8,0.0018,6.8,1.5,1
2024-03-12,2182.5,2182.699951171875,2160.39990234375,2160.39990234375,550,XAU/USD,2154.43,2058.4,2028.75,-0.0101,22.3,-22.1,0
2024-03-13,2162.5,2175.39990234375,2162.5,2175.39990234375,20,XAU/USD,2162.67,2063.2,2030.93,0.0069,12.9,12.9,1
2024-03-14,2163.0,2163.0,2162.300048828125,2163.0,515,XAU/USD,2166.89,2067.02,2032.9,-0.0057,0.7,0.0,0
2024-03-15,2161.699951171875,2161.699951171875,2157.300048828125,2157.300048828125,100,XAU/USD,2167.89,2070.5,2034.75,-0.0026,4.4,-4.4,0
2024-03-18,2146.199951171875,2160.699951171875,2146.199951171875,2160.699951171875,21,XAU/USD,2168.27,2074.65,2036.74,0.0016,14.5,14.5,1
2024-03-19,2156.10009765625,2156.300048828125,2156.10009765625,2156.300048828125,12,XAU/USD,2165.09,2079.0,2038.84,-0.002,0.2,0.2,1
2024-03-20,2157.300048828125,2185.89990234375,2150.89990234375,2157.89990234375,17,XAU/USD,2161.57,2083.12,2041.14,0.0007,35.0,0.6,1
2024-03-21,2207.0,2211.60009765625,2182.39990234375,2182.39990234375,63,XAU/USD,2164.71,2088.02,2043.56,0.0114,29.2,-24.6,0
2024-03-22,2179.199951171875,2179.60009765625,2157.5,2158.10009765625,19,XAU/USD,2162.24,2092.22,2046.07,-0.0111,22.1,-21.1,0
2024-03-25,2166.199951171875,2179.39990234375,2166.199951171875,2174.800048828125,79,XAU/USD,2163.93,2097.27,2048.61,0.0077,13.2,8.6,1
2024-03-26,2182.699951171875,2182.699951171875,2175.60009765625,2175.60009765625,202373,XAU/USD,2166.54,2102.52,2050.99,0.0004,7.1,-7.1,0
2024-03-27,2179.39990234375,2196.199951171875,2172.10009765625,2190.60009765625,31200,XAU/USD,2170.81,2109.11,2053.55,0.0069,24.1,11.2,1
2024-03-28,2193.60009765625,2234.10009765625,2187.10009765625,2217.39990234375,2040,XAU/USD,2179.54,2116.68,2056.14,0.0122,47.0,23.8,1
2024-04-01,2235.699951171875,2264.199951171875,2230.0,2236.5,400,XAU/USD,2190.77,2124.49,2058.98,0.0086,34.2,0.8,1
2024-04-02,2252.0,2279.199951171875,2247.60009765625,2261.0,435,XAU/USD,2202.0,2132.81,2062.12,0.011,31.6,9.0,1
2024-04-03,2281.699951171875,2298.800048828125,2267.89990234375,2294.39990234375,285,XAU/USD,2221.47,2141.7,2065.4,0.0148,30.9,12.7,1
2024-04-04,2301.699951171875,2302.89990234375,2280.0,2288.800048828125,251,XAU/USD,2237.76,2150.59,2068.71,-0.0024,22.9,-12.9,0
2024-04-05,2289.199951171875,2328.39990234375,2267.39990234375,2325.699951171875,344,XAU/USD,2259.2,2160.79,2072.3,0.0161,61.0,36.5,1
2024-04-08,2325.60009765625,2341.800048828125,2319.0,2331.699951171875,202,XAU/USD,2279.36,2170.56,2075.86,0.0026,22.8,6.1,1
2024-04-09,2337.800048828125,2364.699951171875,2337.800048828125,2343.5,211,XAU/USD,2297.37,2181.06,2079.23,0.0051,26.9,5.7,1
2024-04-10,2346.60009765625,2358.10009765625,2327.699951171875,2329.60009765625,377,XAU/USD,2310.67,2190.91,2082.37,-0.0059,30.4,-17.0,0
2024-04-11,2341.5,2376.300048828125,2330.60009765625,2354.800048828125,283,XAU/USD,2324.07,2201.64,2085.89,0.0108,45.7,13.3,1
2024-04-12,2377.300048828125,2429.0,2334.300048828125,2356.199951171875,584,XAU/USD,2332.9,2211.99,2089.06,0.0006,94.7,-21.1,0
2024-04-15,2362.10009765625,2384.699951171875,2326.0,2365.800048828125,1801,XAU/USD,2343.9,2221.28,2092.86,0.0041,58.7,3.7,1
2024-04-16,2384.0,2390.800048828125,2371.39990234375,2390.800048828125,41,XAU/USD,2353.2,2230.39,2096.99,0.0106,19.4,6.8,1
2024-04-17,2384.199951171875,2391.39990234375,2369.300048828125,2371.699951171875,37,XAU/USD,2358.91,2238.33,2100.78,-0.008,22.1,-12.5,0
2024-04-18,2368.39990234375,2384.39990234375,2368.39990234375,2382.300048828125,128,XAU/USD,2364.46,2246.06,2104.7,0.0045,16.0,13.9,1
2024-04-19,2379.300048828125,2399.800048828125,2377.300048828125,2398.39990234375,160,XAU/USD,2374.29,2254.07,2109.14,0.0068,22.5,19.1,1
2024-04-22,2383.300048828125,2383.300048828125,2326.89990234375,2332.199951171875,53,XAU/USD,2371.06,2259.19,2113.08,-0.0276,56.4,-51.1,0
2024-04-23,2327.699951171875,2330.800048828125,2294.199951171875,2327.699951171875,171,XAU/USD,2366.99,2264.03,2116.97,-0.0019,36.6,0.0,0
2024-04-24,2321.300048828125,2328.699951171875,2314.60009765625,2324.5,95,XAU/USD,2361.09,2269.5,2120.77,-0.0014,14.1,3.2,1
2024-04-25,2315.0,2329.800048828125,2305.0,2329.800048828125,1024,XAU/USD,2352.37,2274.65,2124.1,0.0023,24.8,14.8,1
2024-04-26,2347.89990234375,2347.89990234375,2332.800048828125,2334.800048828125,717,XAU/USD,2347.1,2280.38,2127.58,0.0021,15.1,-13.1,0
2024-04-29,2334.800048828125,2345.5,2327.89990234375,2345.39990234375,405,XAU/USD,2341.83,2286.65,2131.13,0.0045,17.6,10.6,1
2024-04-30,2322.5,2322.5,2291.39990234375,2291.39990234375,113,XAU/USD,2326.54,2291.0,2133.94,-0.023,31.1,-31.1,0
2024-05-01,2287.699951171875,2327.300048828125,2283.800048828125,2299.89990234375,42,XAU/USD,2321.93,2295.79,2136.89,0.0037,43.5,12.2,1
2024-05-02,2321.699951171875,2324.699951171875,2292.300048828125,2299.199951171875,56,XAU/USD,2317.86,2300.5,2139.78,-0.0003,32.4,-22.5,0
2024-05-03,2300.0,2301.0,2277.60009765625,2299.0,194,XAU/USD,2314.21,2304.39,2142.47,-0.0001,23.4,-1.0,0
2024-05-06,2322.800048828125,2325.5,2314.199951171875,2321.60009765625,9,XAU/USD,2313.04,2309.84,2145.39,0.0098,11.3,-1.2,0
2024-05-07,2324.300048828125,2324.300048828125,2315.199951171875,2315.199951171875,25,XAU/USD,2310.24,2314.52,2147.99,-0.0028,9.1,-9.1,0
2024-05-08,2313.60009765625,2313.60009765625,2313.60009765625,2313.60009765625,4,XAU/USD,2305.7,2319.12,2150.65,-0.0007,0.0,0.0,0
2024-05-09,2310.699951171875,2339.5,2310.699951171875,2332.10009765625,5,XAU/USD,2311.51,2323.83,2153.65,0.008,28.8,21.4,1
2024-05-10,2367.300048828125,2367.300048828125,2367.300048828125,2367.300048828125,126,XAU/USD,2321.14,2328.83,2157.01,0.0151,0.0,0.0,0
2024-05-13,2358.300048828125,2358.300048828125,2336.10009765625,2336.10009765625,14,XAU/USD,2326.41,2332.15,2160.37,-0.0132,22.2,-22.2,0
2024-05-14,2336.0,2358.0,2336.0,2353.39990234375,6,XAU/USD,2334.19,2335.23,2163.82,0.0074,22.0,17.4,1
2024-05-15,2361.60009765625,2388.699951171875,2356.0,2388.699951171875,29,XAU/USD,2343.77,2338.37,2167.67,0.015,32.7,27.1,1
2024-05-16,2389.5,2392.199951171875,2380.0,2380.0,7,XAU/USD,2353.03,2341.41,2171.6,-0.0036,12.2,-9.5,0
2024-05-17,2380.699951171875,2415.800048828125,2380.699951171875,2412.199951171875,213,XAU/USD,2367.11,2344.3,2175.88,0.0135,35.1,31.5,1
2024-05-20,2415.800048828125,2435.800048828125,2409.699951171875,2433.89990234375,40,XAU/USD,2381.66,2347.7,2180.46,0.009,26.1,18.1,1
2024-05-21,2429.5,2429.5,2421.0,2421.699951171875,6,XAU/USD,2389.43,2350.31,2184.99,-0.005,8.5,-7.8,0
2024-05-22,2417.5,2417.60009765625,2375.800048828125,2389.199951171875,180,XAU/USD,2397.01,2352.3,2188.8,-0.0134,41.8,-28.3,0
2024-05-23,2371.199951171875,2371.199951171875,2335.0,2335.0,365,XAU/USD,2394.39,2351.64,2192.23,-0.0227,36.2,-36.2,0
2024-05-24,2342.60009765625,2345.39990234375,2332.5,2332.5,25,XAU/USD,2386.36,2350.85,2195.9,-0.0011,12.9,-10.1,0
2024-05-28,2336.89990234375,2359.699951171875,2336.89990234375,2355.199951171875,26,XAU/USD,2382.81,2350.49,2199.64,0.0097,22.8,18.3,1
2024-05-29,2340.300048828125,2340.300048828125,2340.300048828125,2340.300048828125,119317,XAU/USD,2372.54,2348.81,2203.12,-0.0063,0.0,0.0,0
2024-05-30,2336.89990234375,2349.5,2320.800048828125,2342.89990234375,32587,XAU/USD,2359.54,2347.85,2206.71,0.0011,28.7,6.0,1
2024-05-31,2344.10009765625,2354.0,2319.0,2322.89990234375,941,XAU/USD,2345.43,2345.87,2210.04,-0.0085,35.0,-21.2,0
2024-06-03,2322.60009765625,2347.5,2312.0,2346.60009765625,781,XAU/USD,2339.34,2344.14,2213.73,0.0102,35.5,24.0,1
2024-06-04,2347.5,2347.699951171875,2313.89990234375,2325.5,890,XAU/USD,2337.99,2343.92,2217.16,-0.009,33.8,-22.0,0
2024-06-05,2326.39990234375,2354.300048828125,2326.199951171875,2354.10009765625,295,XAU/USD,2341.07,2344.8,2220.91,0.0123,28.1,27.7,1
2024-06-06,2355.0,2375.800048828125,2355.0,2370.300048828125,179,XAU/USD,2343.23,2346.33,2224.74,0.0069,20.8,15.3,1
2024-06-07,2379.89990234375,2385.10009765625,2285.39990234375,2305.199951171875,269,XAU/USD,2338.21,2345.51,2227.79,-0.0275,99.7,-74.7,0
2024-06-10,2290.60009765625,2309.300048828125,2290.5,2307.699951171875,69,XAU/USD,2333.19,2344.6,2230.67,0.0011,18.8,17.1,1
2024-06-11,2300.0,2314.10009765625,2300.0,2307.5,871,XAU/USD,2330.99,2343.34,2233.49,-0.0001,14.1,7.5,1
2024-06-12,2314.89990234375,2338.699951171875,2310.300048828125,2336.0,132,XAU/USD,2329.47,2344.83,2236.83,0.0124,28.4,21.1,1
2024-06-13,2309.39990234375,2317.699951171875,2296.199951171875,2300.199951171875,298,XAU/USD,2325.86,2344.84,2239.88,-0.0153,21.5,-9.2,0
2024-06-14,2307.0,2331.39990234375,2305.800048828125,2331.39990234375,948,XAU/USD,2322.61,2345.91,2243.18,0.0136,25.6,24.4,1
2024-06-17,2320.199951171875,2320.199951171875,2309.60009765625,2312.39990234375,110,XAU/USD,2314.34,2346.36,2246.26,-0.0081,10.6,-7.8,0
2024-06-18,2311.800048828125,2330.39990234375,2311.800048828125,2330.39990234375,43,XAU/USD,2317.94,2346.65,2249.57,0.0078,18.6,18.6,1
2024-06-20,2328.89990234375,2354.0,2328.300048828125,2353.800048828125,183,XAU/USD,2324.53,2347.94,2253.24,0.01,25.7,24.9,1
2024-06-21,2331.199951171875,2331.199951171875,2316.39990234375,2316.39990234375,76,XAU/USD,2325.8,2348.03,2256.55,-0.0159,14.8,-14.8,0
2024-06-24,2323.300048828125,2332.89990234375,2322.699951171875,2330.0,99,XAU/USD,2324.94,2347.96,2260.3,0.0059,10.2,6.7,1
2024-06-25,2324.39990234375,2333.0,2316.60009765625,2316.60009765625,105,XAU/USD,2327.29,2346.27,2263.93,-0.0058,16.4,-7.8,0
2024-06-26,2307.89990234375,2314.39990234375,2298.0,2299.199951171875,986,XAU/USD,2322.69,2345.04,2267.23,-0.0075,16.4,-8.7,0
2024-06-27,2296.800048828125,2329.0,2295.0,2324.5,1532,XAU/USD,2324.41,2344.08,2270.7,0.011,34.0,27.7,1
2024-06-28,2325.39990234375,2338.300048828125,2319.0,2327.699951171875,92,XAU/USD,2324.03,2342.04,2274.04,0.0014,19.3,2.3,1
2024-07-01,2323.800048828125,2329.699951171875,2321.699951171875,2327.60009765625,237,XAU/USD,2320.29,2340.3,2277.43,-0.0,8.0,3.8,1
2024-07-02,2330.699951171875,2334.60009765625,2323.0,2323.0,30,XAU/USD,2321.23,2337.32,2280.8,-0.002,11.6,-7.7,0
2024-07-03,2330.89990234375,2361.60009765625,2330.89990234375,2359.800048828125,59,XAU/USD,2325.49,2334.85,2284.37,0.0158,30.7,28.9,1
2024-07-05,2354.89990234375,2388.5,2354.89990234375,2388.5,72,XAU/USD,2335.76,2333.75,2288.37,0.0122,33.6,33.6,1
2024-07-08,2381.699951171875,2383.800048828125,2352.800048828125,2355.199951171875,64,XAU/USD,2343.76,2332.61,2291.94,-0.0139,31.0,-26.5,0
2024-07-09,2363.10009765625,2363.699951171875,2360.10009765625,2360.10009765625,9,XAU/USD,2348.84,2333.45,2295.57,0.0021,3.6,-3.0,0
2024-07-10,2366.300048828125,2377.0,2365.800048828125,2372.199951171875,19,XAU/USD,2355.2,2334.77,2299.2,0.0051,11.2,5.9,1
2024-07-11,2378.699951171875,2416.699951171875,2378.699951171875,2415.0,72,XAU/USD,2367.69,2336.77,2302.85,0.018,38.0,36.3,1
2024-07-12,2399.800048828125,2414.0,2391.300048828125,2414.0,355,XAU/USD,2380.69,2339.22,2306.14,-0.0004,22.7,14.2,1
2024-07-15,2430.0,2436.0,2422.89990234375,2422.89990234375,540,XAU/USD,2389.7,2341.89,2309.36,0.0037,13.1,-7.1,0
2024-07-16,2427.39990234375,2462.39990234375,2427.39990234375,2462.39990234375,93,XAU/USD,2400.26,2346.54,2312.82,0.0163,35.0,35.0,1
2024-07-17,2472.89990234375,2473.10009765625,2454.800048828125,2454.800048828125,10,XAU/USD,2414.49,2350.15,2316.12,-0.0031,18.3,-18.1,0
2024-07-18,2466.0,2466.0,2451.800048828125,2451.800048828125,2,XAU/USD,2427.59,2354.36,2319.16,-0.0012,14.2,-14.2,0
2024-07-19,2418.800048828125,2419.199951171875,2395.5,2395.5,15,XAU/USD,2430.91,2355.74,2321.52,-0.023,23.7,-23.3,0
2024-07-22,2402.10009765625,2402.10009765625,2392.0,2392.0,18,XAU/USD,2427.63,2356.46,2324.1,-0.0015,10.1,-10.1,0
2024-07-23,2395.800048828125,2404.60009765625,2388.699951171875,2404.60009765625,41,XAU/USD,2426.29,2359.77,2326.64,0.0053,15.9,8.8,1
2024-07-24,2421.0,2421.0,2411.60009765625,2413.300048828125,6,XAU/USD,2424.91,2363.29,2329.42,0.0036,9.4,-7.7,0
2024-07-25,2365.5,2365.5,2351.89990234375,2351.89990234375,31,XAU/USD,2409.13,2364.77,2331.59,-0.0254,13.6,-13.6,0
2024-07-26,2368.699951171875,2386.89990234375,2368.699951171875,2380.0,95,XAU/USD,2398.44,2366.24,2334.02,0.0119,18.2,11.3,1
2024-07-29,2377.300048828125,2377.300048828125,2377.300048828125,2377.300048828125,126409,XAU/USD,2387.8,2368.81,2336.48,-0.0011,0.0,0.0,0
2024-07-30,2380.89990234375,2409.300048828125,2373.800048828125,2405.0,25944,XAU/USD,2389.16,2371.26,2339.22,0.0117,35.5,24.1,1
2024-07-31,2407.10009765625,2447.60009765625,2402.800048828125,2426.5,1313,XAU/USD,2394.09,2375.07,2341.94,0.0089,44.8,19.4,1
2024-08-01,2446.699951171875,2455.10009765625,2430.39990234375,2435.0,690,XAU/USD,2398.43,2378.55,2345.01,0.0035,24.7,-11.7,0
2024-08-02,2444.0,2477.0,2416.0,2425.699951171875,550,XAU/USD,2400.2,2380.95,2347.8,-0.0038,61.0,-18.3,0
2024-08-05,2442.0,2449.800048828125,2367.39990234375,2401.699951171875,334,XAU/USD,2407.31,2383.79,2350.31,-0.0099,82.4,-40.3,0
2024-08-06,2414.5,2421.800048828125,2380.0,2389.10009765625,163,XAU/USD,2408.61,2385.76,2352.52,-0.0052,41.8,-25.4,0
2024-08-07,2392.199951171875,2401.0,2384.5,2390.5,130,XAU/USD,2410.5,2388.23,2354.44,0.0006,16.5,-1.7,0
2024-08-08,2384.300048828125,2422.800048828125,2384.300048828125,2422.199951171875,201,XAU/USD,2412.96,2392.33,2356.51,0.0133,38.5,37.9,1
2024-08-09,2422.300048828125,2432.10009765625,2418.5,2432.10009765625,611,XAU/USD,2413.76,2395.91,2358.41,0.0041,13.6,9.8,1
2024-08-12,2432.699951171875,2469.800048828125,2432.0,2462.39990234375,566,XAU/USD,2417.67,2400.4,2360.27,0.0125,37.8,29.7,1
2024-08-13,2461.0,2470.0,2456.5,2466.699951171875,510,XAU/USD,2423.53,2405.04,2362.25,0.0017,13.5,5.7,1
2024-08-14,2468.0,2472.10009765625,2439.39990234375,2439.39990234375,274,XAU/USD,2428.91,2408.92,2363.51,-0.0111,32.7,-28.6,0
2024-08-15,2451.800048828125,2467.699951171875,2431.199951171875,2453.10009765625,285,XAU/USD,2438.06,2412.03,2364.86,0.0056,36.5,1.3,1
2024-08-16,2453.5,2508.0,2451.39990234375,2498.60009765625,197,XAU/USD,2453.5,2415.7,2366.59,0.0185,56.6,45.1,1
2024-08-19,2508.5,2508.5,2487.199951171875,2501.800048828125,88,XAU/USD,2464.87,2420.59,2368.5,0.0013,21.3,-6.7,0
2024-08-20,2503.5,2527.300048828125,2500.699951171875,2511.300048828125,187,XAU/USD,2476.19,2425.63,2370.24,0.0038,26.6,7.8,1
2024-08-21,2511.0,2515.39990234375,2503.89990234375,2508.39990234375,96,XAU/USD,2482.76,2430.17,2371.93,-0.0012,11.5,-2.6,0
2024-08-22,2504.10009765625,2504.10009765625,2471.10009765625,2478.89990234375,210,XAU/USD,2484.5,2432.3,2373.19,-0.0118,33.0,-25.2,0
2024-08-23,2486.5,2508.39990234375,2486.5,2508.39990234375,94,XAU/USD,2494.36,2435.44,2374.49,0.0119,21.9,21.9,1
2024-08-26,2509.89990234375,2523.10009765625,2509.10009765625,2517.699951171875,290,XAU/USD,2503.59,2438.6,2376.11,0.0037,14.0,7.8,1
2024-08-27,2515.199951171875,2523.10009765625,2506.89990234375,2516.0,100,XAU/USD,2506.07,2440.39,2377.6,-0.0007,16.2,0.8,1
2024-08-28,2501.0,2501.0,2501.0,2501.0,2353,XAU/USD,2505.96,2441.93,2378.74,-0.006,0.0,0.0,0
2024-08-29,2504.10009765625,2525.699951171875,2503.89990234375,2525.699951171875,3966,XAU/USD,2508.01,2444.39,2380.89,0.0099,21.8,21.6,1
2024-08-30,2519.5,2525.39990234375,2493.800048828125,2493.800048828125,208,XAU/USD,2505.93,2447.67,2382.74,-0.0126,31.6,-25.7,0
2024-09-03,2501.60009765625,2501.800048828125,2476.300048828125,2489.89990234375,206,XAU/USD,2507.5,2450.93,2384.57,-0.0016,25.5,-11.7,0
2024-09-04,2490.89990234375,2493.39990234375,2483.5,2493.39990234375,470,XAU/USD,2505.36,2453.89,2386.39,0.0014,9.9,2.5,1
2024-09-05,2493.699951171875,2513.300048828125,2493.39990234375,2511.39990234375,54,XAU/USD,2504.46,2457.16,2388.35,0.0072,19.9,17.7,1
2024-09-06,2510.300048828125,2517.89990234375,2483.699951171875,2493.5,96,XAU/USD,2501.24,2461.88,2390.0,-0.0071,34.2,-16.8,0
2024-09-09,2491.300048828125,2504.699951171875,2491.300048828125,2501.800048828125,96,XAU/USD,2501.36,2465.94,2392.34,0.0033,13.4,10.5,1
2024-09-10,2512.300048828125,2512.300048828125,2512.300048828125,2512.300048828125,5,XAU/USD,2499.44,2470.44,2394.7,0.0042,0.0,0.0,0
2024-09-11,2525.800048828125,2525.800048828125,2502.300048828125,2512.10009765625,90,XAU/USD,2502.06,2474.01,2397.06,-0.0001,23.5,-13.7,0
2024-09-12,2529.10009765625,2557.0,2523.39990234375,2551.199951171875,132,XAU/USD,2510.81,2478.17,2399.86,0.0156,33.6,22.1,1
2024-09-13,2568.800048828125,2581.800048828125,2565.0,2581.300048828125,31,XAU/USD,2523.37,2483.05,2402.75,0.0118,16.8,12.5,1
2024-09-16,2580.39990234375,2580.39990234375,2580.39990234375,2580.39990234375,28,XAU/USD,2533.23,2488.2,2405.7,-0.0003,0.0,0.0,0
2024-09-17,2581.199951171875,2581.800048828125,2564.300048828125,2564.300048828125,22,XAU/USD,2543.34,2493.62,2408.48,-0.0062,17.5,-16.9,0
2024-09-18,2570.699951171875,2570.699951171875,2549.199951171875,2570.699951171875,25,XAU/USD,2553.19,2499.68,2411.13,0.0025,21.5,0.0,0
2024-09-19,2566.0,2588.0,2566.0,2588.0,99,XAU/USD,2564.0,2506.26,2413.59,0.0067,22.0,22.0,1
2024-09-20,2590.39990234375,2621.800048828125,2590.39990234375,2619.89990234375,17,XAU/USD,2579.4,2512.85,2416.74,0.0123,31.4,29.5,1
2024-09-23,2626.5,2626.5,2626.5,2626.5,9,XAU/USD,2590.16,2519.33,2419.77,0.0025,0.0,0.0,0
2024-09-24,2636.800048828125,2662.300048828125,2625.5,2651.199951171875,35,XAU/USD,2600.14,2525.62,2422.69,0.0094,36.8,14.4,1
2024-09-25,2656.300048828125,2664.199951171875,2649.300048828125,2659.199951171875,175,XAU/USD,2611.4,2532.04,2425.79,0.003,14.9,2.9,1
2024-09-26,2662.300048828125,2669.89990234375,2660.800048828125,2669.89990234375,17216,XAU/USD,2626.49,2539.72,2428.66,0.004,9.1,7.6,1
2024-09-27,2670.0,2672.10009765625,2641.699951171875,2644.300048828125,4228,XAU/USD,2637.0,2546.1,2430.99,-0.0096,30.4,-25.7,0
2024-09-30,2660.89990234375,2662.10009765625,2623.199951171875,2636.10009765625,973,XAU/USD,2643.87,2550.68,2433.38,-0.0031,38.9,-24.8,0
2024-10-01,2631.39990234375,2670.89990234375,2631.39990234375,2667.300048828125,153,XAU/USD,2650.64,2556.2,2436.47,0.0118,39.5,35.9,1
2024-10-02,2650.60009765625,2657.199951171875,2640.0,2647.10009765625,72,XAU/USD,2653.59,2560.72,2439.93,-0.0076,17.2,-3.5,0
2024-10-03,2642.800048828125,2657.10009765625,2640.0,2657.10009765625,354,XAU/USD,2654.43,2565.68,2443.54,0.0038,17.1,14.3,1
2024-10-04,2656.0,2667.0,2639.0,2645.800048828125,114,XAU/USD,2652.51,2571.24,2446.77,-0.0043,28.0,-10.2,0
2024-10-07,2648.699951171875,2657.39990234375,2639.0,2644.800048828125,284,XAU/USD,2648.93,2575.79,2450.15,-0.0004,18.4,-3.9,0
2024-10-08,2639.0,2639.0,2609.300048828125,2615.0,687,XAU/USD,2644.74,2579.03,2453.18,-0.0113,29.7,-24.0,0
2024-10-09,2603.0,2607.699951171875,2603.0,2606.0,152,XAU/USD,2640.44,2582.03,2456.32,-0.0034,4.7,3.0,1
2024-10-10,2602.5,2628.300048828125,2602.5,2620.60009765625,320,XAU/USD,2633.77,2586.02,2459.37,0.0056,25.8,18.1,1
2024-10-11,2638.300048828125,2658.10009765625,2638.199951171875,2657.60009765625,12,XAU/USD,2635.27,2590.42,2463.06,0.0141,19.9,19.3,1
2024-10-14,2655.0,2655.300048828125,2647.800048828125,2647.800048828125,40,XAU/USD,2633.94,2595.55,2466.32,-0.0037,7.5,-7.2,0
2024-10-15,2661.39990234375,2661.39990234375,2661.39990234375,2661.39990234375,39,XAU/USD,2636.17,2601.27,2469.55,0.0051,0.0,0.0,0
2024-10-16,2674.0,2674.0,2674.0,2674.0,6,XAU/USD,2640.34,2607.29,2473.65,0.0047,0.0,0.0,0
2024-10-17,2677.39990234375,2691.699951171875,2677.199951171875,2691.0,30,XAU/USD,2651.2,2613.27,2477.91,0.0064,14.5,13.6,1
2024-10-18,2713.699951171875,2719.60009765625,2713.699951171875,2713.699951171875,29,XAU/USD,2666.59,2620.61,2482.42,0.0084,5.9,0.0,0
2024-10-21,2721.89990234375,2738.39990234375,2719.5,2723.10009765625,52,XAU/USD,2681.23,2627.99,2486.72,0.0035,18.9,1.2,1
2024-10-22,2731.699951171875,2746.0,2728.60009765625,2744.199951171875,93,XAU/USD,2693.6,2635.72,2491.66,0.0077,17.4,12.5,1
2024-10-23,2742.5,2742.5,2714.199951171875,2714.39990234375,18,XAU/USD,2703.11,2642.46,2495.91,-0.0109,28.3,-28.1,0
2024-10-24,2729.0,2736.10009765625,2729.0,2734.89990234375,27,XAU/USD,2713.61,2648.59,2500.61,0.0076,7.1,5.9,1
2024-10-25,2725.5,2742.39990234375,2725.5,2740.89990234375,29,XAU/USD,2723.17,2653.91,2505.17,0.0022,16.9,15.4,1
2024-10-28,2736.10009765625,2742.89990234375,2729.5,2742.89990234375,56,XAU/USD,2730.59,2659.32,2509.49,0.0007,13.4,6.8,1
2024-10-29,2768.39990234375,2768.39990234375,2768.39990234375,2768.39990234375,848,XAU/USD,2738.4,2666.13,2514.51,0.0093,0.0,0.0,0
2024-10-30,2774.60009765625,2789.0,2774.60009765625,2788.5,231,XAU/USD,2747.74,2673.39,2519.61,0.0073,14.4,13.9,1
2024-10-31,2787.39990234375,2787.5,2733.5,2738.300048828125,849,XAU/USD,2746.9,2678.4,2524.29,-0.018,54.0,-49.1,0
2024-11-01,2745.5,2756.0,2734.199951171875,2738.60009765625,109,XAU/USD,2750.36,2682.35,2529.18,0.0001,21.8,-6.9,0
2024-11-04,2736.5,2737.10009765625,2736.10009765625,2736.10009765625,16,XAU/USD,2750.53,2686.01,2533.75,-0.0009,1.0,-0.4,0
2024-11-05,2743.0,2743.89990234375,2740.300048828125,2740.300048828125,23,XAU/USD,2750.44,2688.98,2538.33,0.0015,3.6,-2.7,0
2024-11-06,2734.5,2734.5,2659.39990234375,2667.60009765625,427,XAU/USD,2739.69,2689.26,2542.11,-0.0265,75.1,-66.9,0
2024-11-07,2662.5,2699.10009765625,2662.5,2698.39990234375,676,XAU/USD,2729.69,2690.21,2546.28,0.0115,36.6,35.9,1
2024-11-08,2688.5,2694.60009765625,2682.89990234375,2687.5,1038,XAU/USD,2715.26,2691.65,2549.92,-0.004,11.7,-1.0,0
2024-11-11,2671.699951171875,2671.699951171875,2611.199951171875,2611.199951171875,20,XAU/USD,2697.1,2690.82,2552.4,-0.0284,60.5,-60.5,0
2024-11-12,2605.5,2605.5,2592.800048828125,2600.0,118,XAU/USD,2677.3,2688.57,2555.12,-0.0043,12.7,-5.5,0
2024-11-13,2611.10009765625,2611.800048828125,2580.800048828125,2580.800048828125,53,XAU/USD,2655.11,2686.36,2557.57,-0.0074,31.0,-30.3,0
2024-11-14,2555.10009765625,2576.199951171875,2554.199951171875,2568.199951171875,27,XAU/USD,2630.53,2683.4,2559.75,-0.0049,22.0,13.1,1
2024-11-15,2565.699951171875,2565.699951171875,2565.699951171875,2565.699951171875,20,XAU/USD,2615.97,2680.73,2561.42,-0.001,0.0,0.0,0
2024-11-18,2591.699951171875,2610.699951171875,2589.39990234375,2610.60009765625,136,XAU/USD,2603.43,2679.59,2563.61,0.0175,21.3,18.9,1
2024-11-19,2621.89990234375,2627.699951171875,2619.300048828125,2627.10009765625,87,XAU/USD,2594.8,2679.99,2565.88,0.0063,8.4,5.2,1
